"koutb","koutn","k1b","k1n","k12b","k21b","k13b","k31b","k12n","k21n","A1","B1","n","A2","B2","n2"
0.00201125,0.004784663,0.000168058,0.00177707588055422,0.002025355,0.001244768,0.001798212,0.00014194,0.006528823,0.000811835,3.655e-05,0.0001917,0.6689,0.0001186,0.03936,0.9048
0.001977988,0.004304152,0.000130889,0.00182503948197731,0.002078752,0.001352865,0.001969684,0.000167563,0.006250123,0.000777519,9.848e-05,0.0001927,0.5,0.0002451,0.03986,0.8078
0.002228674,0.004856674,0.00013478,0.00171342284686533,0.002758205,0.00241076,0.001283852,0.000105826,0.005816935,0.000676965,9.856e-05,0.0001944,0.5,0.0001985,0.04607,0.8596
0.001905339,0.005503358,0.000196324,0.00184856588836234,0.001854187,0.001305938,0.001330792,0.000119423,0.005661603,0.000625699,5.354e-05,0.0001942,0.6062,0.0002189,0.04569,0.827
0.001946355,0.004378723,0.000155881,0.00185180469720088,0.002016829,0.002662186,0.001751086,0.000159209,0.006673997,0.000837785,7.477e-05,0.0001939,0.5533,0.0001588,0.02888,0.8281
0.001819396,0.003665894,0.000170737,0.00189837784959317,0.001407004,0.000844784,0.0015851,0.000145723,0.004443112,0.000748724,4.291e-05,0.0001932,0.6423,8.531e-05,0.04117,0.9624
0.002383689,0.004528436,0.0001374,0.00165572725303456,0.002657087,0.001418205,0.002098506,0.000158484,0.005746939,0.000734524,9.948e-05,0.0001934,0.5,0.0001229,0.02749,0.8691
0.001847939,0.006578574,0.00015917,0.00188885562203034,0.002126379,0.001637202,0.001571912,0.000150037,0.009220596,0.000931467,9.887e-05,0.0001945,0.5,0.0001568,0.04685,0.8813
0.002225237,0.004687649,0.000139999,0.00172842912208632,0.002474148,0.001168723,0.001337257,0.000108577,0.006551433,0.00083507,4.888e-05,0.0001943,0.6257,5.959e-05,0.02345,0.9634
0.001901771,0.005084904,0.000219703,0.00185433422437128,0.001944315,0.001401491,0.001377592,0.000129148,0.007460387,0.000861921,6.53e-05,0.0001949,0.5744,0.0002226,0.04106,0.8076
0.002278136,0.005845366,0.000165112,0.00167098700218851,0.001905083,0.000665259,0.002138759,0.00015095,0.005285318,0.00052926,8.749e-05,0.0001936,0.5313,0.0001679,0.05074,0.8725
0.001869888,0.005532704,0.000130071,0.00189391006398636,0.001815597,0.000756608,0.001710405,0.000162055,0.007003745,0.000814704,0.000104,0.0001946,0.5,0.0001714,0.04847,0.8641
0.002162893,0.005113717,0.000140091,0.00171924201362984,0.001859452,0.000929142,0.001585965,0.000130674,0.007206751,0.000688748,7.495e-05,0.0001943,0.5536,0.000216,0.03604,0.8188
0.001784505,0.00588159,0.000119473,0.00192148990943325,0.00160743,0.000792965,0.001592515,0.00016685,0.006640417,0.000629485,8.076e-05,0.0001929,0.5431,0.0001549,0.03242,0.8448
0.002180482,0.005194727,0.000112782,0.00167799778739273,0.001723576,0.000666278,0.001769517,0.000145045,0.006515049,0.000804939,2.764e-05,0.0001934,0.7217,0.0002123,0.04955,0.8384
0.001999114,0.004912479,9.91e-05,0.00179015279305404,0.002292715,0.001014227,0.001683551,0.000140083,0.007244558,0.000900411,9.878e-05,0.0001939,0.5,0.0001796,0.04056,0.8628
0.002338057,0.004983835,9.91e-05,0.00164487952231443,0.001827845,0.000614656,0.002129761,0.000150732,0.007021233,0.000717308,4.421e-05,0.0001935,0.6344,0.0001483,0.03696,0.8755
0.002139778,0.004597979,0.000141299,0.00175682547353053,0.001948132,0.000981017,0.001752561,0.000138508,0.00487403,0.000562994,8.273e-05,0.0001933,0.5389,0.0001985,0.03786,0.8414
0.002016436,0.004666957,9.88e-05,0.00180798589660072,0.001935829,0.00086391,0.001387075,0.000138388,0.004939047,0.000552533,5.334e-05,0.000194,0.6069,0.0001485,0.02657,0.8362
0.001996795,0.003879077,0.000125921,0.00181211777320508,0.002029935,0.000743103,0.001593448,0.000135437,0.00449919,0.000650449,5.068e-05,0.000194,0.6165,0.0003241,0.0614,0.8001
0.002259265,0.006667306,0.000110421,0.00163717859536745,0.002636374,0.000884504,0.002000876,0.000144934,0.011657838,0.001145996,9.961e-05,0.0001915,0.5,0.0001544,0.03309,0.8495
0.002001063,0.00514457,0.000225833,0.00177512045975379,0.001790765,0.000974095,0.001779386,0.00015669,0.007314892,0.000908816,5.29e-05,0.0001937,0.6088,0.0002729,0.05836,0.8296
0.002204376,0.004715337,0.000164155,0.00171386114579475,0.002574485,0.001196377,0.002065594,0.000198916,0.006149929,0.000747308,8.719e-05,0.0001939,0.5213,9.26e-05,0.03069,0.9291
0.001816892,0.004372802,0.00019431,0.00185083866679264,0.001815832,0.001379957,0.001700524,0.000142687,0.005868894,0.000746021,9.617e-05,0.0001918,0.5,0.0002438,0.05431,0.83
0.00182703,0.004501646,0.000203115,0.00191968985190896,0.000860602,0.000541038,0.001630159,0.000148978,0.006682472,0.000891335,9.789e-05,0.0001933,0.5,0.000198,0.03645,0.8305
0.002635806,0.005074468,0.000234561,0.0015308098993677,0.002713166,0.000638157,0.002626272,0.000175899,0.007548247,0.000765243,7.066e-05,0.0001945,0.562,9.907e-05,0.03401,0.919
0.001868175,0.005264702,0.000134478,0.00191026274902944,0.001274103,0.00064534,0.001572595,0.000152308,0.006962438,0.000749396,4.691e-05,0.0001937,0.6359,0.0001249,0.04141,0.9076
0.001880762,0.004215586,0.000119398,0.00191485709810053,0.001411287,0.000694459,0.001447388,0.000134679,0.006109529,0.000705839,6.592e-05,0.0001936,0.5701,0.0002212,0.04346,0.8284
0.002609034,0.004588442,0.000149266,0.00156067642831737,0.001646115,0.000908648,0.001915806,0.000124623,0.006698659,0.000796993,7.853e-05,0.0001942,0.5465,0.0001582,0.04328,0.8603
0.002074908,0.004458369,0.000121755,0.0017448622053123,0.00237837,0.001010095,0.002174047,0.000191381,0.005632088,0.000809509,3.643e-05,0.0001926,0.6783,0.0001463,0.04079,0.8769
0.001840044,0.005219489,0.00010731,0.00185170055103008,0.001522445,0.000832716,0.001395533,0.000116276,0.007792854,0.000878932,9.216e-05,0.0001944,0.5131,8.588e-05,0.03274,0.9311
0.001625175,0.004910799,0.000134493,0.00201340325367247,0.001477538,0.001183245,0.001326713,0.000155775,0.006015149,0.000690335,5.423e-05,0.0001936,0.6045,0.0002035,0.04196,0.835
0.001601727,0.004999656,0.000127299,0.00212373844004108,0.001578048,0.000905376,0.001195878,0.000138646,0.007336978,0.0008526,4.74e-05,0.0001942,0.6254,0.0002717,0.05707,0.8187
0.001775,0.004405516,0.000113452,0.00194117790664233,0.002335256,0.001413804,0.001360679,0.00014102,0.0062936,0.00080289,7.135e-05,0.000192,0.5589,0.0001607,0.03914,0.8506
0.00240646,0.004045098,0.000142055,0.00159446507979075,0.002922322,0.0013102,0.002158515,0.00016565,0.005869417,0.000753757,7.77e-05,0.0001941,0.5455,0.0002241,0.04682,0.8292
0.001919611,0.006568585,0.000204378,0.00182555295334179,0.002289314,0.000985485,0.001676552,0.000150236,0.008141145,0.0007574,9.293e-05,0.0001947,0.525,0.0001407,0.03101,0.86
0.00179566,0.004980652,9.02e-05,0.00188787629942211,0.002117564,0.000863267,0.00148417,0.00014477,0.006387965,0.000686853,7.271e-05,0.0001939,0.5503,0.000264,0.05007,0.8173
0.002363661,0.003912444,6.82e-05,0.001694809049243,0.00246869,0.001152248,0.002100864,0.000161531,0.005398015,0.000848161,2.251e-05,0.0001921,0.7576,0.0002247,0.03944,0.8144
0.001991373,0.007538572,0.000122938,0.00180030260358384,0.002627257,0.00148007,0.00184995,0.000168767,0.012294079,0.000926875,5.294e-05,0.0001954,0.614,0.000186,0.03054,0.8182
0.001697865,0.004488828,0.000143007,0.00202188691979625,0.00143361,0.000692478,0.001378421,0.000159845,0.006546909,0.000824479,8.325e-05,0.0001942,0.5314,9.642e-05,0.03241,0.9179
0.001749862,0.005362371,0.000140667,0.00194864181416527,0.00146449,0.000824518,0.001654267,0.000163643,0.007992344,0.000843872,2.838e-05,0.0001938,0.712,0.0002287,0.04133,0.828
0.001442287,0.004582491,0.000130525,0.0021236716671487,0.001386789,0.000686243,0.001357265,0.000149135,0.006620893,0.000836947,5.55e-05,0.0001936,0.6008,0.0001146,0.03973,0.9179
0.001957896,0.005088298,0.000104066,0.00185962045480379,0.001461957,0.000666078,0.00175331,0.000167749,0.00720334,0.000853586,7.159e-05,0.0001928,0.563,0.0001196,0.03508,0.8843
0.002135603,0.003785487,0.000148175,0.00173616853394402,0.002199437,0.00109897,0.001833275,0.000156933,0.006741093,0.001020165,3.774e-05,0.0001926,0.6691,0.0001116,0.03886,0.9048
0.002241853,0.005290093,0.000173573,0.00168464011184834,0.002418587,0.000833122,0.001657532,0.000134522,0.006589533,0.000659625,6.72e-05,0.0001915,0.5727,0.0002176,0.05455,0.8526
0.002129582,0.004101446,9.99e-05,0.0017235198725499,0.001919201,0.000897381,0.00214125,0.000165425,0.005827651,0.000832046,8.518e-05,0.0001933,0.5263,0.0001316,0.03604,0.8822
0.002041063,0.004559706,0.000228908,0.00179062564207738,0.002171425,0.001741572,0.001390576,0.000119193,0.004384969,0.000499264,9.072e-05,0.0001934,0.5177,0.000335,0.04735,0.7752
0.001667514,0.005296195,6.88e-05,0.00204826222471601,0.001178866,0.000659949,0.001162157,0.000122922,0.006781986,0.000872597,4.892e-05,0.0001927,0.6332,0.0001585,0.03423,0.8527
0.002218278,0.004627181,0.000185291,0.00165583139784222,0.002258593,0.001393172,0.001823252,0.000147942,0.005290389,0.00070685,5.045e-05,0.0001947,0.6207,0.0001862,0.03701,0.8402
0.001800286,0.005712648,0.000208942,0.00189999786028571,0.002428292,0.001606854,0.001459413,0.000134733,0.009567783,0.000851236,9.665e-05,0.0001927,0.5,0.0001051,0.0358,0.9258
0.002107136,0.004635386,0.000157096,0.00177254706544401,0.001981923,0.000874693,0.001382126,0.000131325,0.008289923,0.000952772,6.502e-05,0.0001941,0.5774,0.0001951,0.03258,0.811
0.003402023,0.004212132,0.000158486,0.00131915669822881,0.003226873,0.000762792,0.0025878,0.000134604,0.0049757,0.000658977,9.576e-05,0.0001943,0.5084,0.0001403,0.03708,0.8881
0.001661412,0.004085691,0.000165633,0.0019953944810774,0.002418523,0.001296275,0.001633411,0.000156131,0.005437108,0.000712199,9.903e-05,0.0001923,0.5,0.0001257,0.03186,0.8805
0.001671811,0.004208784,0.000109233,0.00205727480084364,0.001987375,0.001177823,0.001330169,0.000152791,0.006940462,0.000956656,9.688e-05,0.0001915,0.5072,0.00021,0.03789,0.8238
0.002049456,0.00504823,0.000196838,0.00174477294184822,0.002051733,0.00065944,0.001595843,0.000141535,0.005727759,0.000695856,8.599e-05,0.000193,0.5307,0.0002376,0.0523,0.8291
0.00172669,0.0043335,0.000149225,0.00196414263631115,0.001884327,0.000836977,0.001483942,0.000151334,0.006479495,0.000759391,8.924e-05,0.0001941,0.5158,0.0004747,0.04924,0.7351
0.002246378,0.004391097,0.000161979,0.00164123221992839,0.002610053,0.001417101,0.001870497,0.000133389,0.00559317,0.00075891,7.717e-05,0.0001939,0.5426,0.0002903,0.06369,0.8261
0.001918375,0.003869685,0.000142166,0.00184105852332983,0.002145788,0.001069108,0.001359783,0.000118294,0.005132852,0.000707463,6.194e-05,0.000194,0.5835,0.0001349,0.03554,0.8803
0.002022311,0.004492663,0.000176864,0.00178803432638799,0.001997384,0.000807154,0.001724912,0.000142776,0.006198215,0.000737957,3.896e-05,0.0001941,0.6643,0.0002347,0.04086,0.8145
0.001953397,0.004431121,0.00015239,0.00183983134586772,0.001793446,0.000800476,0.001630144,0.000137479,0.003924045,0.000494785,7.251e-05,0.0001935,0.5559,0.0002799,0.04727,0.8086
0.001806816,0.005305742,0.000191443,0.00186269375959783,0.001528288,0.000852537,0.00167971,0.000144377,0.006576672,0.000676479,5.26e-05,0.0001943,0.6088,0.0001327,0.03681,0.8773
0.002470927,0.004899761,0.00014465,0.00157650878357082,0.001931728,0.000641772,0.00162664,0.000114049,0.00628886,0.000692641,5.983e-05,0.0001935,0.5888,0.0003116,0.0609,0.8005
0.002028277,0.004322145,0.000162287,0.00173026429694863,0.002287291,0.001012014,0.001866957,0.000163,0.005393829,0.00065292,6.261e-05,0.0001948,0.5806,0.0002182,0.06652,0.8715
0.001948731,0.004221147,0.000198013,0.00183944976100762,0.002435038,0.001293558,0.001518416,0.000140735,0.005713722,0.000695004,3.786e-05,0.0001936,0.6657,0.0001408,0.02727,0.8433
0.001998584,0.004925811,0.000159941,0.00184716863901984,0.001679767,0.001949514,0.001506363,0.000131374,0.007554159,0.000940478,5.608e-05,0.0001954,0.6066,0.0001613,0.04016,0.8659
0.001983737,0.006308634,0.00015555,0.00180692610010221,0.001794162,0.000823268,0.001710781,0.000145824,0.009180966,0.000832553,3.077e-05,0.0001935,0.7047,9.191e-05,0.03427,0.9272
0.001964049,0.005299585,0.00015347,0.00181048465251427,0.002038779,0.001011943,0.001934822,0.000169804,0.007257391,0.000794557,7.605e-05,0.0001922,0.5472,0.0003082,0.03199,0.7476
0.002077161,0.005228043,0.00015383,0.00177041551619536,0.002204294,0.000907617,0.001272189,0.000101861,0.007185182,0.000782597,9.693e-05,0.0001929,0.5,0.0001997,0.04009,0.8416
0.002387897,0.006277913,0.000133378,0.00163646213810817,0.002624481,0.001444475,0.001700704,0.000145225,0.00794019,0.000714366,9.983e-05,0.0001941,0.5,0.0001315,0.03265,0.8791
0.002033294,0.005226398,0.000107656,0.00176664717982803,0.002300919,0.000985545,0.001641373,0.000150677,0.006100414,0.000683261,6.032e-05,0.0001942,0.5885,0.0001864,0.04848,0.8583
0.001954217,0.003905242,0.00013975,0.00179623812138828,0.002785499,0.001854315,0.001966838,0.000168324,0.006573031,0.000887669,0.0001012,0.0001943,0.5058,0.0002022,0.04129,0.8495
0.002592493,0.00525811,0.000229649,0.00150731556100994,0.002426442,0.000762713,0.002334743,0.000148998,0.007644733,0.000762172,4.801e-05,0.0001936,0.6293,0.0001314,0.02807,0.8662
0.001743248,0.005090044,0.000131545,0.0019423178601865,0.002248663,0.001332546,0.001278005,0.000134167,0.005376113,0.000623317,5.017e-05,0.0001935,0.6257,7.643e-05,0.02726,0.9513
0.002296898,0.005030296,0.000171899,0.00166010972062161,0.002170785,0.000880715,0.001917188,0.000141231,0.007223322,0.000936419,3.825e-05,0.0001943,0.6711,0.0001409,0.04887,0.8956
0.002800356,0.005563056,0.000143162,0.00144582892947454,0.00249982,0.001087478,0.002054439,0.000124271,0.008057808,0.000724387,5.791e-05,0.0001931,0.5968,0.0001844,0.05925,0.8871
0.002119602,0.004793426,9.12e-05,0.00174049878165612,0.00240286,0.001156926,0.001612429,0.000131225,0.00696756,0.001030449,3.319e-05,0.0001934,0.6877,0.0002161,0.04189,0.8133
0.002657571,0.005119579,0.000163162,0.00149979890890258,0.002588706,0.000978927,0.002185134,0.000150389,0.008495636,0.000940768,6.383e-05,0.0001928,0.5876,0.0002182,0.03987,0.8142
0.001793183,0.005320094,0.000241914,0.00188378145761101,0.001632267,0.001056008,0.001779335,0.000159601,0.009227525,0.000916533,5.249e-05,0.0001925,0.6055,0.0003359,0.04821,0.7751
0.001849637,0.004988755,9.96e-05,0.00190596591665647,0.001673878,0.00096095,0.001475559,0.000146823,0.007257224,0.000830529,7.866e-05,0.0001937,0.5439,0.0001893,0.03748,0.8348
0.001717118,0.004491641,0.000108223,0.00200360442263268,0.001447994,0.001024894,0.001332929,0.000140574,0.005985752,0.000742258,5.345e-05,0.000193,0.6152,0.0001535,0.0349,0.8526
0.002403977,0.005202888,0.00017241,0.00166308959074323,0.00259657,0.001672739,0.001910929,0.000152103,0.008030292,0.000857631,3.241e-05,0.0001922,0.695,0.0002152,0.05723,0.8511
0.002145618,0.005117119,0.000158908,0.00170938267378363,0.00200028,0.001447334,0.001637201,0.000129875,0.006678535,0.000673128,7.514e-05,0.0001953,0.5586,7.253e-05,0.02927,0.9512
0.001828396,0.005045681,0.000132146,0.00192942651724484,0.002124974,0.001137911,0.001332117,0.000131103,0.007236245,0.000807323,9.589e-05,0.0001949,0.511,0.0001135,0.03324,0.8974
0.002152803,0.00424293,0.000195627,0.00172202254364821,0.003162154,0.001384754,0.002031565,0.000164313,0.004781334,0.000640152,8.16e-05,0.0001937,0.5373,0.0002143,0.0382,0.827
0.002250557,0.004983001,0.000184645,0.00163782095732864,0.003136373,0.001285697,0.001963636,0.000140272,0.007578132,0.000868025,0.0001049,0.0001939,0.5,0.0002792,0.04169,0.7824
0.002101215,0.005499024,0.000180627,0.00176813990610244,0.002102759,0.001319434,0.001687223,0.00014156,0.007630735,0.000774954,8.273e-05,0.000193,0.5275,0.0001696,0.03691,0.8512
0.002080631,0.004628832,0.0002132,0.00174385893280712,0.001705867,0.00057177,0.001891753,0.000162169,0.008225933,0.001033281,3.776e-05,0.0001935,0.6731,0.0002157,0.04911,0.8455
0.00184621,0.004388427,0.000128908,0.00189588003873902,0.002251256,0.001042477,0.001424686,0.000138553,0.006811342,0.000893185,9.698e-05,0.0001924,0.5125,0.0002057,0.04748,0.8568
0.00231334,0.0041407,0.000141614,0.00162573625736532,0.00272322,0.000848279,0.001982937,0.000133653,0.005793488,0.00076911,9.935e-05,0.0001924,0.5,0.0001242,0.0277,0.8764
0.002200166,0.00439448,0.000149307,0.00171322310844066,0.002027129,0.001258023,0.001763916,0.000145778,0.005626253,0.000844576,8.382e-05,0.0001944,0.5324,0.0001806,0.04441,0.8571
0.002473428,0.00504232,0.00019473,0.0015927831190324,0.001971649,0.000891712,0.002120066,0.000164981,0.006173688,0.00073489,5.43e-05,0.0001936,0.6075,0.0002427,0.05176,0.8307
0.002132259,0.005684831,0.000138417,0.00172210619621308,0.002208244,0.000908098,0.001637635,0.000123258,0.007022934,0.000665762,6.057e-05,0.0001941,0.5872,8.512e-05,0.03289,0.9335
0.002145111,0.004362094,0.000132545,0.00173920713093882,0.001540483,0.000721338,0.001970672,0.000156745,0.005085665,0.000711,4.097e-05,0.0001927,0.6488,0.0001312,0.03763,0.8796
0.001800029,0.005405917,0.000148545,0.00191182268829626,0.001700406,0.001206164,0.001550445,0.000140583,0.009092668,0.000988923,9.099e-05,0.0001933,0.5117,0.0002363,0.04904,0.8278
0.001908563,0.005312878,0.000108222,0.00184615300606615,0.001808,0.0009938,0.001263806,0.000123624,0.005771959,0.000616767,6.845e-05,0.0001957,0.5626,0.000213,0.05052,0.8302
0.002073434,0.005216546,0.00018209,0.00175037995513231,0.00225854,0.000874565,0.001667483,0.000141423,0.007491528,0.000841176,5.714e-05,0.0001948,0.6018,0.000156,0.03479,0.852
0.001827447,0.003917077,0.000170064,0.001874774897051,0.001812639,0.000787574,0.001653037,0.000146431,0.007320472,0.000774254,0.0001001,0.0001925,0.5,0.0002136,0.04175,0.8175
0.002524699,0.004868209,0.000146077,0.00154352652257339,0.002468475,0.00113346,0.002299963,0.000160723,0.004033753,0.000493144,6.454e-05,0.0001957,0.577,0.0001513,0.04322,0.8834
0.001979656,0.005155395,0.000169038,0.00182773090973428,0.00188115,0.000852065,0.001553848,0.000161158,0.006390514,0.000751316,9.827e-05,0.0001936,0.5,0.0001133,0.03864,0.9093
0.002432185,0.004634934,0.000124373,0.0015789663240623,0.003109812,0.000985469,0.002142886,0.000152329,0.003561528,0.000442433,3.757e-05,0.0001921,0.6762,4.21e-05,0.02765,1.018
0.001975774,0.005202047,0.000194757,0.00179679729027513,0.001987707,0.000886164,0.001873106,0.000159486,0.006724542,0.000812591,6.387e-05,0.0001927,0.5804,0.0002185,0.06622,0.8717
0.002561367,0.005484442,0.000142307,0.00153694148638963,0.002851294,0.001013641,0.001796819,0.000112544,0.007337491,0.000786948,0.0001021,0.0001939,0.504,4.579e-05,0.0265,1.003
0.001879787,0.004311176,0.000146213,0.00176598246020393,0.0013291,0.000474535,0.001805879,0.000163915,0.005139559,0.000722453,5.719e-05,0.0001938,0.6049,5.068e-05,0.03715,1.011
0.002131431,0.004666062,0.000137865,0.0017222800838989,0.002289009,0.001286757,0.001620026,0.000137342,0.005839915,0.000654521,9.762e-05,0.0001923,0.5071,0.0001775,0.0428,0.8541
0.00240706,0.003713453,0.000174506,0.00159285892567451,0.002183268,0.000754266,0.00201897,0.000146509,0.006680874,0.001023706,5.345e-05,0.0001959,0.6095,0.0001018,0.02587,0.8954
0.002564489,0.00507303,0.000189967,0.00155137306525849,0.002411685,0.001056129,0.002223288,0.000168167,0.006399403,0.000623448,3.53e-05,0.0001934,0.6883,0.0001329,0.05716,0.9332
0.00188724,0.005223532,0.000138515,0.00191294439406379,0.001595121,0.000741423,0.001573924,0.000150882,0.007549919,0.000786446,7.578e-05,0.0001922,0.5475,0.0003211,0.05926,0.8043
0.002482024,0.004928368,0.000166192,0.00163498605670525,0.002507965,0.001352922,0.001575642,0.000123955,0.005788126,0.000671197,9.636e-05,0.0001948,0.5,0.0001349,0.03256,0.8738
0.001651151,0.005555656,0.000142907,0.00204245339327962,0.001366639,0.000682479,0.001456206,0.000149517,0.007109009,0.00081796,4.618e-05,0.0001942,0.6261,0.0001843,0.05635,0.8912
0.002298836,0.004663418,0.000157274,0.00170256065825357,0.002305469,0.000928699,0.001540799,0.00012463,0.005353098,0.000607056,9.983e-05,0.0001917,0.5,4.734e-05,0.03275,1.021
