F1,kin,kout,ktr,kout2,k1,k2,k12,k21,A1,B1,n,A2,B2,n2,V1
0.6349,0.0001775,0.000806998,0.004741,89.26,0.00062353,0.001774,0.003241565,0.0004172,6.44E-06,0.0003417,1.021,0.000134,0.02332,0.7802,3224
0.6349,0.0001775,0.000998049,0.004741,89.26,0.000718251,0.001774,0.003070722,0.000382159,2.81E-06,0.000268,1.217,0.00005824,0.02374,0.9082,3224
0.6349,0.0001775,0.000773037,0.004741,89.26,0.000734054,0.001774,0.002721605,0.000429131,1.63E-06,0.0002333,1.313,0.00008166,0.02285,0.8485,3224
0.6349,0.0001775,0.000692529,0.004741,89.26,0.000749294,0.001774,0.002561764,0.000405562,7.66E-06,0.0003414,0.9903,0.0001102,0.0237,0.8091,3224
0.6349,0.0001775,0.000897922,0.004741,89.26,0.000693895,0.001774,0.003561333,0.000444942,1.81E-06,0.000237,1.295,0.0001253,0.02301,0.7846,3224
0.6349,0.0001775,0.001018262,0.004741,89.26,0.000659746,0.001774,0.002683549,0.000382907,1.00E-06,0.0001464,1.433,0.0001149,0.02409,0.8054,3224
0.6349,0.0001775,0.00048447,0.004741,89.26,0.000683004,0.001774,0.002347726,0.000321041,1.63E-06,0.0002294,1.318,0.00008719,0.0234,0.8414,3224
0.6349,0.0001775,0.000932707,0.004741,89.26,0.000705743,0.001774,0.0030292,0.000380898,1.00E-06,0.0001681,1.421,0.0001066,0.02307,0.813,3224
0.6349,0.0001775,0.000495628,0.004741,89.26,0.000694131,0.001774,0.003158065,0.000468003,2.47E-05,0.0004614,0.7606,0.00009386,0.02356,0.8274,3224
0.6349,0.0001775,0.000762662,0.004741,89.26,0.000854968,0.001774,0.00271154,0.000418679,3.18E-06,0.000265,1.171,0.00009129,0.0225,0.8317,3224
0.6349,0.0001775,0.000745446,0.004741,89.26,0.000719639,0.001774,0.002812684,0.000383848,9.33E-06,0.0003555,0.9611,0.0002019,0.02481,0.7208,3224
0.6349,0.0001775,0.000829517,0.004741,89.26,0.000752094,0.001774,0.00354634,0.000469141,6.44E-06,0.000316,1.019,0.00006558,0.02276,0.8825,3224
0.6349,0.0001775,0.000991411,0.004741,89.26,0.000631943,0.001774,0.002553335,0.000406782,4.89E-06,0.0003131,1.091,0.00007267,0.02132,0.8601,3224
0.6349,0.0001775,0.000894075,0.004741,89.26,0.000679258,0.001774,0.002504947,0.000396986,2.98E-06,0.0002708,1.189,0.0001751,0.02406,0.7408,3224
0.6349,0.0001775,0.000782965,0.004741,89.26,0.000816707,0.001774,0.002282693,0.000331862,8.29E-06,0.0003229,0.9621,0.0001334,0.02325,0.777,3224
0.6349,0.0001775,0.00055078,0.004741,89.26,0.000854134,0.001774,0.002019551,0.000333915,9.05E-06,0.0003412,0.9549,0.00005119,0.02277,0.9283,3224
0.6349,0.0001775,0.000885254,0.004741,89.26,0.000628834,0.001774,0.002422292,0.000350098,2.16E-06,0.0002356,1.257,0.00006717,0.02295,0.8827,3224
0.6349,0.0001775,0.000879931,0.004741,89.26,0.000665315,0.001774,0.002297467,0.000367725,1.89E-05,0.0003734,0.8004,0.00006629,0.0224,0.8815,3224
0.6349,0.0001775,0.0005242,0.004741,89.26,0.000799119,0.001774,0.002394886,0.000384251,7.46E-06,0.000326,0.9905,0.00004078,0.02172,0.947,3224
0.6349,0.0001775,0.001037262,0.004741,89.26,0.000772436,0.001774,0.00270401,0.000316019,1.23E-05,0.0003588,0.9136,0.00009017,0.02323,0.8374,3224
0.6349,0.0001775,0.000557788,0.004741,89.26,0.000790467,0.001774,0.002108176,0.000349299,7.05E-06,0.0003202,0.9974,0.00009754,0.02328,0.824,3224
0.6349,0.0001775,0.000693899,0.004741,89.26,0.000618297,0.001774,0.002901762,0.000411113,5.89E-06,0.0003361,1.048,0.00005263,0.02266,0.9193,3224
0.6349,0.0001775,0.000684064,0.004741,89.26,0.000647803,0.001774,0.00397976,0.000504812,3.24E-06,0.0002937,1.16,0.00009624,0.02294,0.8249,3224
0.6349,0.0001775,0.000809264,0.004741,89.26,0.000636605,0.001774,0.001911801,0.000255716,6.57E-06,0.0003443,1.028,0.00008252,0.02227,0.8421,3224
0.6349,0.0001775,0.000669496,0.004741,89.26,0.000788367,0.001774,0.00308719,0.00042628,1.00E-06,0.0001765,1.414,0.0001006,0.02254,0.816,3224
0.6349,0.0001775,0.000686791,0.004741,89.26,0.000736059,0.001774,0.003367163,0.000350409,1.00E-06,0.0001364,1.419,0.00009128,0.02259,0.8312,3224
0.6349,0.0001775,0.000757235,0.004741,89.26,0.000731362,0.001774,0.003851663,0.000371297,1.00E-06,0.0002067,1.418,0.00005083,0.02151,0.9166,3224
0.6349,0.0001775,0.000910607,0.004741,89.26,0.000709443,0.001774,0.00332404,0.000397735,1.65E-06,0.0002268,1.312,0.00006439,0.02232,0.8841,3224
0.6349,0.0001775,0.001015525,0.004741,89.26,0.000614848,0.001774,0.003465882,0.000416538,3.40E-06,0.0002864,1.157,0.000104,0.02244,0.8099,3224
0.6349,0.0001775,0.000609887,0.004741,89.26,0.000779453,0.001774,0.002836947,0.000451648,8.79E-06,0.0003809,0.9734,0.00006528,0.02239,0.8812,3224
0.6349,0.0001775,0.00074413,0.004741,89.26,0.000739497,0.001774,0.003044107,0.000430288,6.43E-06,0.0003308,1.028,0.00007655,0.02288,0.8592,3224
0.6349,0.0001775,0.000700489,0.004741,89.26,0.000567724,0.001774,0.002481773,0.000434545,3.19E-06,0.0002744,1.17,0.0001211,0.02325,0.7897,3224
0.6349,0.0001775,0.001148536,0.004741,89.26,0.000669083,0.001774,0.003928636,0.000374235,1.35E-05,0.000383,0.8825,0.00009234,0.0232,0.8314,3224
0.6349,0.0001775,0.001108267,0.004741,89.26,0.000713551,0.001774,0.00241437,0.000290268,2.97E-06,0.0002613,1.196,0.0001051,0.02357,0.8117,3224
0.6349,0.0001775,0.001050703,0.004741,89.26,0.00077009,0.001774,0.003366822,0.000350702,1.00E-06,0.0001971,1.414,0.00008104,0.0224,0.8471,3224
0.6349,0.0001775,0.000752165,0.004741,89.26,0.000767789,0.001774,0.003006241,0.000386411,1.00E-06,0.0001837,1.42,0.0000593,0.02171,0.8914,3224
0.6349,0.0001775,0.001415754,0.004741,89.26,0.000754202,0.001774,0.00272305,0.000252563,1.56E-06,0.0002245,1.323,0.00007505,0.02319,0.8721,3224
0.6349,0.0001775,0.000689645,0.004741,89.26,0.00066587,0.001774,0.002730118,0.000402102,2.29E-06,0.0002277,1.246,0.0000833,0.02287,0.8458,3224
0.6349,0.0001775,0.000654234,0.004741,89.26,0.000596159,0.001774,0.003155784,0.000444385,4.07E-06,0.000279,1.12,0.0000949,0.02247,0.8248,3224
0.6349,0.0001775,0.001079971,0.004741,89.26,0.000606924,0.001774,0.003312764,0.000396232,8.15E-06,0.0003509,0.9823,0.0001071,0.02295,0.8056,3224
0.6349,0.0001775,0.00097785,0.004741,89.26,0.000848799,0.001774,0.002618646,0.000273786,1.00E-06,0.0001805,1.42,0.00006324,0.02113,0.8773,3224
0.6349,0.0001775,0.000915264,0.004741,89.26,0.0007334,0.001774,0.002955252,0.000385278,9.97E-06,0.0003454,0.9394,0.00009831,0.02303,0.8217,3224
0.6349,0.0001775,0.000816078,0.004741,89.26,0.000597171,0.001774,0.002921833,0.000451759,6.18E-06,0.0003186,1.038,0.0000863,0.02279,0.8406,3224
0.6349,0.0001775,0.000903208,0.004741,89.26,0.000767946,0.001774,0.002903829,0.000466441,1.40E-06,0.0002043,1.344,0.0001257,0.02326,0.7852,3224
0.6349,0.0001775,0.001066389,0.004741,89.26,0.000747566,0.001774,0.003303973,0.000422634,1.00E-06,0.0001969,1.422,0.00006389,0.02267,0.8843,3224
0.6349,0.0001775,0.000745068,0.004741,89.26,0.000651343,0.001774,0.002617282,0.000368347,1.33E-05,0.0003701,0.893,0.00005937,0.02161,0.8935,3224
0.6349,0.0001775,0.000829707,0.004741,89.26,0.000662166,0.001774,0.003427622,0.000476431,1.71E-06,0.0002258,1.296,0.000101,0.0235,0.8228,3224
0.6349,0.0001775,0.001019725,0.004741,89.26,0.000843249,0.001774,0.00268542,0.000322016,1.70E-06,0.0002166,1.308,0.00009342,0.02233,0.8214,3224
0.6349,0.0001775,0.000886908,0.004741,89.26,0.00067768,0.001774,0.003699462,0.00049274,2.95E-06,0.0002553,1.193,0.0001209,0.02275,0.7853,3224
0.6349,0.0001775,0.000809721,0.004741,89.26,0.000736081,0.001774,0.002463125,0.000377801,1.05E-05,0.0003803,0.9296,0.00009531,0.02319,0.8282,3224
0.6349,0.0001775,0.001174149,0.004741,89.26,0.000614022,0.001774,0.003101664,0.000331893,5.19E-06,0.0003276,1.075,0.00008954,0.02229,0.8267,3224
0.6349,0.0001775,0.001095508,0.004741,89.26,0.000624444,0.001774,0.003396559,0.000348429,1.53E-06,0.0002324,1.328,0.00006192,0.02179,0.8824,3224
0.6349,0.0001775,0.000611779,0.004741,89.26,0.000752068,0.001774,0.002176877,0.00038252,4.66E-06,0.0002827,1.088,0.0001054,0.02329,0.8121,3224
0.6349,0.0001775,0.001165253,0.004741,89.26,0.000752527,0.001774,0.004121293,0.000345218,1.32E-06,0.0002129,1.372,0.00006432,0.02239,0.8844,3224
0.6349,0.0001775,0.000633048,0.004741,89.26,0.000708282,0.001774,0.003167319,0.000481158,1.00E-06,0.0001771,1.419,0.00006844,0.02221,0.8722,3224
0.6349,0.0001775,0.000548678,0.004741,89.26,0.000828332,0.001774,0.002626731,0.000381505,1.35E-06,0.0002073,1.367,0.00005941,0.02236,0.8978,3224
0.6349,0.0001775,0.000841059,0.004741,89.26,0.000685676,0.001774,0.002319928,0.000304156,6.90E-06,0.0003272,0.9959,0.00004078,0.02079,0.949,3224
0.6349,0.0001775,0.000653905,0.004741,89.26,0.000655553,0.001774,0.002805382,0.000474802,1.00E-06,0.0001663,1.43,0.00007596,0.02258,0.8626,3224
0.6349,0.0001775,0.000762145,0.004741,89.26,0.000717443,0.001774,0.002662859,0.00037028,1.60E-05,0.0003945,0.8488,0.0001465,0.02294,0.7608,3224
0.6349,0.0001775,0.000591519,0.004741,89.26,0.000657619,0.001774,0.002687482,0.00040336,4.08E-06,0.0002932,1.122,0.0001457,0.0231,0.7544,3224
0.6349,0.0001775,0.000748589,0.004741,89.26,0.000653198,0.001774,0.002660551,0.000370433,1.15E-06,0.0001959,1.395,0.00009113,0.02251,0.8269,3224
0.6349,0.0001775,0.000442773,0.004741,89.26,0.000755694,0.001774,0.002345441,0.000336383,1.25E-06,0.0002098,1.371,0.00009297,0.02276,0.8345,3224
0.6349,0.0001775,0.000606944,0.004741,89.26,0.000759432,0.001774,0.002846973,0.000331661,3.32E-06,0.0002758,1.168,0.00008741,0.02279,0.8423,3224
0.6349,0.0001775,0.000853595,0.004741,89.26,0.000753227,0.001774,0.002712767,0.000370789,1.30E-05,0.0003597,0.8798,0.00005523,0.02157,0.9071,3224
0.6349,0.0001775,0.000774857,0.004741,89.26,0.000698386,0.001774,0.003381034,0.000359588,1.91E-06,0.0002349,1.282,0.00006251,0.02277,0.8977,3224
0.6349,0.0001775,0.00094523,0.004741,89.26,0.0007224,0.001774,0.002868724,0.000291542,2.94E-06,0.0002848,1.197,0.00006069,0.02261,0.8938,3224
0.6349,0.0001775,0.000543327,0.004741,89.26,0.000636075,0.001774,0.002481712,0.000397376,1.41E-05,0.0003532,0.8641,0.0001065,0.02252,0.8064,3224
0.6349,0.0001775,0.00081062,0.004741,89.26,0.000725892,0.001774,0.002833765,0.000312109,2.92E-06,0.0002502,1.178,0.0000634,0.02284,0.8877,3224
0.6349,0.0001775,0.000968364,0.004741,89.26,0.000746283,0.001774,0.0034031,0.000404959,2.25E-06,0.0002395,1.242,0.00009521,0.02244,0.8259,3224
0.6349,0.0001775,0.001056358,0.004741,89.26,0.000788695,0.001774,0.002675019,0.000345379,8.71E-06,0.0003347,0.9786,0.00006521,0.02169,0.8776,3224
0.6349,0.0001775,0.000951469,0.004741,89.26,0.000636353,0.001774,0.003060057,0.000381066,5.66E-06,0.0003218,1.065,0.0001413,0.02411,0.7706,3224
0.6349,0.0001775,0.00130803,0.004741,89.26,0.000730371,0.001774,0.004624039,0.000363125,2.21E-06,0.0002604,1.256,0.0001093,0.02371,0.8083,3224
0.6349,0.0001775,0.000859373,0.004741,89.26,0.000748981,0.001774,0.003734396,0.000427415,2.06E-06,0.0002353,1.253,0.00005276,0.02223,0.9179,3224
0.6349,0.0001775,0.000836443,0.004741,89.26,0.000742851,0.001774,0.002535787,0.000375523,7.88E-06,0.0003395,0.9891,0.0001119,0.02295,0.8019,3224
0.6349,0.0001775,0.000709091,0.004741,89.26,0.000649172,0.001774,0.003040964,0.000412596,1.00E-06,0.000175,1.417,0.000116,0.02347,0.7966,3224
0.6349,0.0001775,0.00068992,0.004741,89.26,0.000783732,0.001774,0.002438923,0.000420408,1.97E-05,0.0003893,0.8043,0.00008031,0.02266,0.8519,3224
0.6349,0.0001775,0.000783625,0.004741,89.26,0.000696757,0.001774,0.002502179,0.000411628,1.00E-06,0.0001894,1.423,0.00009866,0.02418,0.8278,3224
0.6349,0.0001775,0.000755514,0.004741,89.26,0.000850207,0.001774,0.002955426,0.000424332,2.62E-06,0.0002525,1.22,0.00006134,0.02225,0.891,3224
0.6349,0.0001775,0.000832072,0.004741,89.26,0.000840613,0.001774,0.003036885,0.00037466,1.55E-05,0.0003834,0.8494,0.00006691,0.02208,0.8827,3224
0.6349,0.0001775,0.000867558,0.004741,89.26,0.00060361,0.001774,0.002592634,0.000346553,1.00E-06,0.0001848,1.413,0.0001253,0.02312,0.7864,3224
0.6349,0.0001775,0.000881448,0.004741,89.26,0.000717111,0.001774,0.003387975,0.000462002,5.07E-06,0.0002942,1.091,0.00006381,0.02289,0.8842,3224
0.6349,0.0001775,0.000784606,0.004741,89.26,0.000700373,0.001774,0.002709335,0.000423639,1.47E-06,0.0002124,1.335,0.00005603,0.02249,0.9096,3224
0.6349,0.0001775,0.000884902,0.004741,89.26,0.000703871,0.001774,0.002878201,0.000387317,1.45E-06,0.000217,1.347,0.0001883,0.02356,0.7207,3224
0.6349,0.0001775,0.001011342,0.004741,89.26,0.000762129,0.001774,0.002922522,0.000290641,1.48E-05,0.000384,0.8534,0.00007847,0.02226,0.8567,3224
0.6349,0.0001775,0.000679154,0.004741,89.26,0.000739884,0.001774,0.00299299,0.000298103,6.37E-06,0.0003424,1.04,0.00007821,0.02352,0.8597,3224
0.6349,0.0001775,0.000892045,0.004741,89.26,0.000629854,0.001774,0.003240151,0.000448611,2.30E-06,0.0002285,1.243,0.0000588,0.02198,0.8992,3224
0.6349,0.0001775,0.000620427,0.004741,89.26,0.00061021,0.001774,0.003020087,0.000417406,1.25E-06,0.0002106,1.368,0.00004699,0.02156,0.9258,3224
0.6349,0.0001775,0.000697845,0.004741,89.26,0.000725499,0.001774,0.002335954,0.000401064,1.58E-06,0.0002223,1.315,0.0001084,0.02322,0.8042,3224
0.6349,0.0001775,0.001172754,0.004741,89.26,0.0007433,0.001774,0.003304932,0.000346222,3.22E-06,0.0002793,1.161,0.00008204,0.02332,0.8514,3224
0.6349,0.0001775,0.000990668,0.004741,89.26,0.000785691,0.001774,0.004141776,0.000474144,4.31E-06,0.0002793,1.12,0.00009216,0.02346,0.8366,3224
0.6349,0.0001775,0.000801146,0.004741,89.26,0.000736676,0.001774,0.00256717,0.000364141,4.71E-06,0.0002912,1.103,0.0001226,0.02362,0.7903,3224
0.6349,0.0001775,0.000827728,0.004741,89.26,0.000719869,0.001774,0.002501142,0.000373789,7.53E-06,0.0003503,1.007,0.00006959,0.023,0.8736,3224
0.6349,0.0001775,0.00086006,0.004741,89.26,0.000760521,0.001774,0.002474359,0.00034929,9.31E-06,0.0003649,0.9416,0.00008477,0.02334,0.849,3224
0.6349,0.0001775,0.000868318,0.004741,89.26,0.000698907,0.001774,0.0026839,0.00042278,1.46E-06,0.0002094,1.338,0.00006388,0.02209,0.8803,3224
0.6349,0.0001775,0.000740986,0.004741,89.26,0.000785935,0.001774,0.003429942,0.000406634,1.17E-05,0.0003618,0.8915,0.00008037,0.02245,0.8518,3224
0.6349,0.0001775,0.000814332,0.004741,89.26,0.000734173,0.001774,0.003260853,0.000398494,1.00E-06,0.0001783,1.425,0.0001009,0.02303,0.817,3224
0.6349,0.0001775,0.00078643,0.004741,89.26,0.000733681,0.001774,0.002526284,0.000350739,1.39E-06,0.0002111,1.339,0.0001042,0.02277,0.8103,3224
0.6349,0.0001775,0.00106552,0.004741,89.26,0.000607752,0.001774,0.003942039,0.000386477,1.09E-06,0.0001934,1.414,0.00007611,0.0228,0.8629,3224
0.6349,0.0001775,0.000655384,0.004741,89.26,0.000594647,0.001774,0.002827991,0.000441854,4.80E-06,0.0002785,1.102,0.0001443,0.02367,0.7622,3224
0.6349,0.0001775,0.000837588,0.004741,89.26,0.000644722,0.001774,0.0028569,0.000481466,1.44E-06,0.000205,1.345,0.0001085,0.0218,0.7968,3224
0.6349,0.0001775,0.000806878,0.004741,89.26,0.000653339,0.001774,0.002620723,0.000375046,6.40E-06,0.0002972,1.026,0.00007157,0.02256,0.8729,3224
0.6349,0.0001775,0.000902018,0.004741,89.26,0.00055833,0.001774,0.002870165,0.000355647,1.23E-05,0.0003595,0.9098,0.0001027,0.02215,0.8117,3224
0.6349,0.0001775,0.000675663,0.004741,89.26,0.000457804,0.001774,0.00282158,0.000401058,8.12E-06,0.0003115,0.9708,0.0001025,0.02365,0.8168,3224
0.6349,0.0001775,0.000986937,0.004741,89.26,0.000686694,0.001774,0.003408654,0.000399511,1.00E-06,0.0001462,1.426,0.00008482,0.02363,0.8515,3224
0.6349,0.0001775,0.000633544,0.004741,89.26,0.000667622,0.001774,0.002821888,0.000419416,3.75E-06,0.0002813,1.153,0.00007283,0.02232,0.8691,3224
0.6349,0.0001775,0.000837628,0.004741,89.26,0.000713578,0.001774,0.003236348,0.000360143,2.42E-06,0.0002359,1.234,0.0001134,0.02295,0.7961,3224
0.6349,0.0001775,0.000910942,0.004741,89.26,0.000731945,0.001774,0.003178243,0.000473444,7.99E-06,0.0003162,0.9924,0.00009799,0.02268,0.8136,3224
0.6349,0.0001775,0.000832226,0.004741,89.26,0.000681817,0.001774,0.003164881,0.000471775,4.40E-06,0.0002991,1.106,0.00006496,0.02227,0.8831,3224
0.6349,0.0001775,0.000570279,0.004741,89.26,0.000814081,0.001774,0.002724244,0.000425085,1.07E-05,0.0003405,0.9099,0.00007806,0.02213,0.854,3224
0.6349,0.0001775,0.000855483,0.004741,89.26,0.00055637,0.001774,0.003034601,0.000393209,8.92E-06,0.0003451,0.9857,0.00008265,0.02184,0.8427,3224
0.6349,0.0001775,0.000800948,0.004741,89.26,0.000634897,0.001774,0.002704528,0.000357743,8.80E-06,0.0003397,0.9809,0.00007062,0.02328,0.879,3224
0.6349,0.0001775,0.000586949,0.004741,89.26,0.000713141,0.001774,0.002788308,0.000484469,1.00E-06,0.0001906,1.422,0.0001157,0.02384,0.8007,3224
0.6349,0.0001775,0.000921921,0.004741,89.26,0.000609105,0.001774,0.003734426,0.000496746,1.23E-05,0.0003989,0.9017,0.00008088,0.02346,0.8541,3224
0.6349,0.0001775,0.00096904,0.004741,89.26,0.000795658,0.001774,0.003052114,0.000372054,4.83E-06,0.0003137,1.087,0.00007089,0.02285,0.8721,3224
0.6349,0.0001775,0.000832868,0.004741,89.26,0.000640003,0.001774,0.00327412,0.000414171,1.02E-05,0.0003531,0.946,0.00007945,0.0231,0.8559,3224
0.6349,0.0001775,0.001072279,0.004741,89.26,0.000966319,0.001774,0.003444356,0.000446643,1.00E-06,0.0001367,1.431,0.00009525,0.02311,0.8305,3224
0.6349,0.0001775,0.000936091,0.004741,89.26,0.000692649,0.001774,0.002924241,0.000393963,1.52E-06,0.0002276,1.316,0.00007484,0.0226,0.8609,3224
0.6349,0.0001775,0.000787615,0.004741,89.26,0.000683692,0.001774,0.003663619,0.000356386,2.32E-06,0.000237,1.239,0.0001444,0.02349,0.7631,3224
0.6349,0.0001775,0.001065554,0.004741,89.26,0.000679066,0.001774,0.002481622,0.000309178,2.76E-05,0.0003662,0.671,0.0001331,0.02423,0.783,3224
0.6349,0.0001775,0.000777557,0.004741,89.26,0.000662285,0.001774,0.002490227,0.000404224,2.07E-06,0.0002552,1.27,0.00007378,0.02201,0.8604,3224
0.6349,0.0001775,0.00105615,0.004741,89.26,0.000493141,0.001774,0.003110349,0.000318044,4.78E-06,0.0002916,1.092,0.00006899,0.02281,0.8746,3224
0.6349,0.0001775,0.001337876,0.004741,89.26,0.000598096,0.001774,0.003591058,0.00038151,1.26E-06,0.0002009,1.363,0.00008757,0.02262,0.8387,3224
0.6349,0.0001775,0.000651529,0.004741,89.26,0.000788285,0.001774,0.002908913,0.000386154,1.20E-05,0.0003988,0.9086,0.00006505,0.02267,0.8884,3224
0.6349,0.0001775,0.000786277,0.004741,89.26,0.000654287,0.001774,0.002635658,0.000341707,3.30E-06,0.0002713,1.161,0.0001374,0.02354,0.777,3224
0.6349,0.0001775,0.000554893,0.004741,89.26,0.000628207,0.001774,0.002598814,0.000390792,1.26E-05,0.0003924,0.8876,0.00005482,0.02108,0.8976,3224
0.6349,0.0001775,0.001413003,0.004741,89.26,0.00064807,0.001774,0.003437632,0.000312112,2.63E-06,0.0002653,1.219,0.0000517,0.02079,0.9105,3224
0.6349,0.0001775,0.000845602,0.004741,89.26,0.000607907,0.001774,0.002904925,0.000437935,1.00E-06,0.0001653,1.424,0.00007719,0.02178,0.8476,3224
0.6349,0.0001775,0.000573098,0.004741,89.26,0.000881418,0.001774,0.002043988,0.000352432,1.00E-06,0.0001919,1.412,0.00008187,0.0227,0.8447,3224
0.6349,0.0001775,0.000758436,0.004741,89.26,0.000750106,0.001774,0.002701572,0.000394695,1.00E-06,0.0001888,1.422,0.0001363,0.0235,0.7765,3224
0.6349,0.0001775,0.000840568,0.004741,89.26,0.00083839,0.001774,0.002835447,0.000450556,3.42E-06,0.0002843,1.173,0.0001446,0.02322,0.7657,3224
0.6349,0.0001775,0.000896703,0.004741,89.26,0.000619899,0.001774,0.003280479,0.000423262,2.45E-06,0.0002487,1.246,0.00009216,0.02317,0.8368,3224
0.6349,0.0001775,0.000737052,0.004741,89.26,0.000910389,0.001774,0.002581499,0.00045708,1.65E-06,0.0002243,1.322,0.0000777,0.02255,0.8571,3224
0.6349,0.0001775,0.00083502,0.004741,89.26,0.000787515,0.001774,0.002281989,0.000341391,6.25E-06,0.0003122,1.037,0.0001057,0.02377,0.8111,3224
0.6349,0.0001775,0.001153296,0.004741,89.26,0.000683538,0.001774,0.002798788,0.000353349,1.97E-06,0.0002419,1.27,0.00008092,0.02244,0.8448,3224
0.6349,0.0001775,0.000882984,0.004741,89.26,0.000605409,0.001774,0.002752503,0.000397636,1.74E-05,0.0003972,0.8359,0.00008798,0.02178,0.8313,3224
0.6349,0.0001775,0.000699256,0.004741,89.26,0.000797244,0.001774,0.002419002,0.000308082,1.27E-06,0.000206,1.369,0.0000975,0.02266,0.8256,3224
0.6349,0.0001775,0.001290734,0.004741,89.26,0.00056398,0.001774,0.003768187,0.00036823,1.08E-05,0.0003265,0.9065,0.00005271,0.02174,0.909,3224
0.6349,0.0001775,0.000840118,0.004741,89.26,0.000721775,0.001774,0.002813669,0.00042909,2.34E-06,0.0002501,1.249,0.00004551,0.02231,0.9349,3224
0.6349,0.0001775,0.000919959,0.004741,89.26,0.000717276,0.001774,0.003261971,0.000417762,2.58E-06,0.0002825,1.222,0.00007843,0.02293,0.8562,3224
0.6349,0.0001775,0.000852734,0.004741,89.26,0.000580546,0.001774,0.003268947,0.00035664,1.79E-05,0.0003665,0.7861,0.00004841,0.02246,0.927,3224
0.6349,0.0001775,0.000778135,0.004741,89.26,0.000604876,0.001774,0.003330001,0.000409153,4.16E-06,0.0002733,1.13,0.00009883,0.02319,0.8257,3224
0.6349,0.0001775,0.000709569,0.004741,89.26,0.000771972,0.001774,0.002307437,0.000356763,1.00E-06,0.000162,1.416,0.00006408,0.02224,0.8857,3224
0.6349,0.0001775,0.000770872,0.004741,89.26,0.000711356,0.001774,0.003946468,0.000438152,1.13E-05,0.0003887,0.9338,0.00009479,0.02355,0.8331,3224
0.6349,0.0001775,0.000962799,0.004741,89.26,0.000853401,0.001774,0.003581929,0.000444131,2.57E-06,0.0002789,1.229,0.00008708,0.02421,0.8476,3224
0.6349,0.0001775,0.000950722,0.004741,89.26,0.000743882,0.001774,0.002556177,0.000328467,1.77E-06,0.000237,1.297,0.00006685,0.02259,0.8788,3224
0.6349,0.0001775,0.000813508,0.004741,89.26,0.000883436,0.001774,0.002444901,0.000378654,1.47E-05,0.0003573,0.8365,0.00007274,0.02256,0.8681,3224
0.6349,0.0001775,0.000684717,0.004741,89.26,0.000757843,0.001774,0.003424277,0.000425051,1.72E-06,0.0002369,1.307,0.00004411,0.02161,0.9424,3224
