kout,k12,k13,k21,k31,A1,B1,n,A2,B2,n2
0.001788317,0.00303823,0.003629849,0.002829806,0.00023002,3.70E-05,0.003559,0.8505,0.0003165,0.04789,0.7845
0.002223978,0.003626552,0.002946813,0.00266617,0.000247957,3.62E-05,0.003566,0.8502,0.0002132,0.03187,0.8136
0.00209892,0.002410861,0.003015554,0.002319472,0.000243229,3.17E-05,0.003369,0.8684,6.48E-05,0.03333,0.9752
0.002079068,0.002949036,0.003459922,0.002008051,0.000212793,4.07E-05,0.003411,0.825,0.0002079,0.03377,0.8107
0.002010264,0.004020726,0.004158085,0.002539409,0.000226171,3.63E-05,0.003547,0.8508,0.0001198,0.03431,0.8919
0.002055161,0.002639737,0.004006037,0.001702317,0.000219685,3.48E-05,0.003479,0.8587,0.0001475,0.05309,0.9026
0.00183227,0.002479828,0.00387209,0.003007679,0.000244152,4.84E-05,0.003896,0.8084,0.0001459,0.03436,0.867
0.002319677,0.003673275,0.003824847,0.002421597,0.000200536,2.84E-05,0.0034,0.8922,2.00E-04,0.03902,0.8297
0.001689791,0.003307218,0.003160323,0.002212411,0.000212947,4.99E-05,0.004043,0.8075,0.0001799,0.0322,0.8316
0.002298557,0.003334446,0.00389341,0.002935395,0.00025446,3.76E-05,0.003569,0.8462,0.0001126,0.02844,0.8681
0.002458526,0.003975661,0.003088451,0.003382692,0.000207161,3.69E-05,0.00348,0.8469,0.0002766,0.04865,0.8085
0.001700884,0.003628244,0.003218546,0.002051617,0.000223527,3.10E-05,0.003264,0.8736,0.0001846,0.03,0.839
0.002281061,0.003083323,0.003987124,0.00231631,0.000246607,3.43E-05,0.003297,0.8528,0.0001507,0.04126,0.8842
0.00187165,0.003536533,0.003661274,0.002627682,0.000248944,2.81E-05,0.003331,0.8885,0.0001075,0.03207,0.894
0.001960385,0.002946482,0.003533816,0.001969793,0.000231279,3.36E-05,0.003318,0.8571,0.0001315,0.0339,0.8884
0.002359261,0.002353616,0.002544145,0.002214444,0.000226312,4.11E-05,0.003687,0.8308,0.0001691,0.03622,0.8476
0.002161015,0.003838736,0.003698669,0.002790829,0.000262475,3.75E-05,0.003644,0.8513,0.0001969,0.04121,0.8368
0.001906098,0.004390829,0.003725611,0.002341808,0.000232744,3.66E-05,0.003604,0.8539,0.0001116,0.03199,0.8887
0.002246494,0.003690854,0.004305099,0.002377081,0.00019381,3.43E-05,0.003534,0.8625,0.0001901,0.03647,0.8377
0.00183266,0.002557199,0.003098092,0.002738621,0.000236428,4.10E-05,0.00351,0.8275,0.0001096,0.04217,0.9181
0.002062561,0.003156866,0.00393409,0.002008448,0.000234291,2.53E-05,0.003103,0.9031,7.82E-05,0.03325,0.9557
0.002108065,0.003670707,0.003398414,0.002119038,0.000234112,3.03E-05,0.003197,0.8733,0.0002392,0.04594,0.825
0.002234244,0.003162193,0.003139223,0.00232014,0.000193119,3.27E-05,0.003578,0.8733,0.0003388,0.03157,0.7319
0.001771645,0.003817163,0.003195108,0.00194217,0.000255627,3.44E-05,0.003401,0.8567,0.0001886,0.05198,0.8647
0.001926235,0.003307314,0.005241222,0.002388108,0.000219956,2.95E-05,0.00336,0.8817,0.0002766,0.05758,0.8262
0.001916278,0.003992238,0.003897348,0.002537215,0.000196539,3.57E-05,0.003463,0.8532,0.0002163,0.07105,0.8708
0.002002176,0.002513411,0.003713638,0.001898575,0.000215492,3.74E-05,0.003525,0.8455,0.0001513,0.03566,0.879
0.002399987,0.002183691,0.002511236,0.001616885,0.000215202,3.63E-05,0.003526,0.8517,0.0001362,0.03048,0.863
0.002187144,0.002598779,0.002814653,0.002435702,0.00023779,3.17E-05,0.003536,0.8763,9.08E-05,0.02811,0.924
0.001838005,0.003566065,0.003584034,0.003944044,0.000209958,3.48E-05,0.003459,0.8562,0.0002895,0.04751,0.8025
0.001945654,0.0036399,0.002546402,0.001875363,0.000235772,4.04E-05,0.003592,0.8334,9.78E-05,0.02686,0.8958
0.002649624,0.00299501,0.003765532,0.002046089,0.000216633,3.53E-05,0.003576,0.8619,0.0001822,0.05196,0.8685
0.00220649,0.004048277,0.003150765,0.002384037,0.000232662,3.26E-05,0.003378,0.866,9.85E-05,0.04028,0.9332
0.001381898,0.004114457,0.004577266,0.002637605,0.000199692,3.80E-05,0.003635,0.8435,0.0001639,0.05315,0.8916
0.001952082,0.003289522,0.003389784,0.001855476,0.000200563,3.36E-05,0.003461,0.8615,0.0002745,0.03931,0.7858
0.002354736,0.002526599,0.004078825,0.002416243,0.000232123,4.00E-05,0.003495,0.8315,0.0001697,0.04004,0.858
0.0016744,0.002390842,0.004148226,0.00279225,0.000238883,3.91E-05,0.003593,0.8389,0.0003712,0.07335,0.8033
0.001994146,0.004063061,0.004005378,0.001914504,0.000252365,3.40E-05,0.003278,0.8531,0.000188,0.04055,0.8559
0.002215411,0.00336731,0.003374664,0.002160364,0.000208964,3.21E-05,0.003454,0.8733,0.0001167,0.04143,0.9073
0.002091122,0.00465564,0.004006965,0.002758158,0.000229827,2.89E-05,0.003277,0.8821,0.0001661,0.03898,0.8569
0.001912719,0.00298607,0.003151633,0.002190244,0.000226307,3.67E-05,0.003479,0.8485,0.0002234,0.03981,0.8175
0.002006572,0.002735543,0.003430753,0.002503382,0.000215025,3.90E-05,0.003377,0.8342,0.0001613,0.03515,0.8607
0.001745663,0.003503148,0.003732466,0.00234048,0.000215318,3.81E-05,0.003508,0.8424,0.0001928,0.03257,0.8308
0.002044171,0.003434137,0.003725469,0.001891056,0.000213053,3.34E-05,0.003526,0.8665,0.0001153,0.03511,0.9
0.00146339,0.003443495,0.00308164,0.00287357,0.000199496,3.83E-05,0.003443,0.8408,0.0002694,0.04173,0.7871
0.001830081,0.002115334,0.004723911,0.003454681,0.000239653,3.36E-05,0.003428,0.8593,0.000173,0.04028,0.8543
0.002342099,0.003818215,0.003689632,0.001611936,0.000242249,3.96E-05,0.003669,0.8382,0.0002772,0.03898,0.7888
0.002086839,0.002133197,0.003413474,0.002345607,0.000192574,3.12E-05,0.0031,0.859,0.0001497,0.04571,0.8825
0.001962776,0.002996549,0.002907286,0.00344886,0.000222043,2.95E-05,0.003167,0.8751,0.0001854,0.03175,0.8338
0.001885844,0.00305973,0.004118551,0.00319467,0.000228946,3.33E-05,0.003389,0.861,0.0002147,0.03736,0.811
0.00184254,0.003457113,0.003311872,0.002395544,0.000198702,3.74E-05,0.003566,0.8477,0.0002185,0.04804,0.846
0.002910611,0.002524556,0.003460035,0.002693848,0.000202719,4.12E-05,0.003767,0.838,0.0001211,0.04088,0.911
0.002065393,0.003503591,0.004387717,0.001857023,0.000230271,2.93E-05,0.003213,0.8768,0.0003018,0.07925,0.8525
0.001671713,0.003458367,0.004165279,0.001814044,0.000223666,3.48E-05,0.003181,0.8478,0.0001899,0.0337,0.8274
0.001764228,0.003658485,0.003876539,0.002191347,0.000215524,3.42E-05,0.003425,0.8563,0.0001184,0.03897,0.8984
0.001957525,0.002892686,0.004734593,0.001642565,0.000212259,4.51E-05,0.003846,0.8238,0.0001392,0.02299,0.8411
0.002020012,0.003287017,0.004010886,0.003824434,0.000229272,3.34E-05,0.003581,0.8708,0.0001921,0.06309,0.8836
0.001622054,0.003083913,0.003076188,0.002669233,0.000237293,3.25E-05,0.003584,0.8766,0.0002929,0.04811,0.8034
0.001746824,0.00306948,0.004216157,0.002826714,0.000195955,3.59E-05,0.003443,0.8481,9.59E-05,0.03312,0.9256
0.001961938,0.004347116,0.005084606,0.002622602,0.000236257,3.40E-05,0.003355,0.8587,0.000177,0.04099,0.8545
0.002488635,0.004310832,0.004314314,0.003072862,0.000254879,3.52E-05,0.003538,0.8589,0.000262,0.03746,0.7771
0.002397078,0.003574433,0.003637002,0.002147512,0.000225581,3.42E-05,0.003165,0.8489,0.0002445,0.08109,0.8784
0.002119033,0.003768531,0.003470696,0.002605501,0.000230852,4.82E-05,0.003874,0.8111,0.0002182,0.05332,0.8514
0.0017537,0.002301665,0.004218399,0.002075583,0.000242371,3.65E-05,0.003673,0.8553,0.0001416,0.03187,0.8655
0.001804714,0.003020174,0.003099873,0.002499325,0.000195192,3.52E-05,0.003507,0.8572,0.0001512,0.04432,0.881
0.001573378,0.002979738,0.0033688,0.002270805,0.000258726,3.06E-05,0.003366,0.8786,0.000107,0.03255,0.9068
0.002894617,0.00316943,0.00403441,0.001453271,0.000229021,3.83E-05,0.003798,0.8495,0.0002779,0.03386,0.7692
0.002053864,0.003394501,0.002915348,0.002393876,0.000224368,4.59E-05,0.003952,0.8217,0.0001243,0.04145,0.9081
0.001795715,0.00253748,0.004295848,0.001627088,0.000213732,3.24E-05,0.003356,0.8679,0.0002524,0.04795,0.8258
0.001949561,0.004017855,0.004806354,0.002038677,0.000215186,3.53E-05,0.003679,0.8622,0.0001141,0.03254,0.8944
0.001873467,0.004060995,0.003549897,0.002119806,0.000241181,3.88E-05,0.003633,0.842,0.0001881,0.04681,0.8595
0.001536703,0.003891997,0.003153619,0.002971521,0.000225661,3.47E-05,0.003597,0.8628,0.00016,0.03258,0.8536
0.00181932,0.001996559,0.003907105,0.002513526,0.00022381,3.99E-05,0.003551,0.8348,0.0001791,0.03418,0.8328
0.001938516,0.003568303,0.004076252,0.002156654,0.000252655,3.12E-05,0.003368,0.8768,0.0001248,0.04114,0.9038
0.001816491,0.002903124,0.003863734,0.001907202,0.000275349,3.52E-05,0.003448,0.8499,0.000214,0.04878,0.8436
0.002255362,0.003182941,0.003981465,0.002397164,0.000262348,2.98E-05,0.003331,0.8787,0.0002178,0.03995,0.8143
0.002308618,0.003327092,0.003477347,0.002953784,0.000247285,3.50E-05,0.003454,0.8528,9.62E-05,0.03178,0.9275
0.002114141,0.002759625,0.003289576,0.001985466,0.00024342,4.26E-05,0.003508,0.8216,6.81E-05,0.02919,0.9433
0.001846028,0.002671535,0.003981372,0.002750313,0.000245675,3.86E-05,0.003651,0.8447,0.0001931,0.04176,0.8426
0.002336783,0.003338215,0.003284159,0.002094415,0.000267426,3.52E-05,0.003457,0.8566,0.000167,0.06231,0.8882
0.001600537,0.003257408,0.004408733,0.00212828,0.000223802,3.22E-05,0.003458,0.8714,0.0001459,0.04899,0.8944
0.001854456,0.003709324,0.004267569,0.003587495,0.000283515,3.37E-05,0.003525,0.8654,0.0001794,0.03215,0.8181
0.001922734,0.003440551,0.004192752,0.00329562,0.000241025,3.77E-05,0.00338,0.838,0.0001229,0.03328,0.8782
0.001854313,0.003486952,0.003529086,0.003525695,0.000247029,3.35E-05,0.003548,0.864,0.0002287,0.05636,0.8471
0.001485213,0.002944457,0.003007513,0.002556795,0.000219467,3.77E-05,0.003471,0.8402,8.25E-05,0.02592,0.9247
0.001605721,0.003943894,0.00390644,0.003370132,0.000233017,3.64E-05,0.003522,0.8481,0.000172,0.04191,0.8652
0.002225894,0.002809928,0.004483525,0.002976008,0.000266621,3.30E-05,0.003332,0.8638,0.0001322,0.0286,0.8642
0.002589861,0.003658476,0.003274553,0.003452395,0.000197716,3.93E-05,0.003643,0.8429,0.0002426,0.04838,0.8243
0.001688421,0.003313417,0.002676243,0.003045591,0.000238351,4.16E-05,0.003693,0.8336,0.0002364,0.04927,0.8432
0.001993837,0.003538901,0.004251772,0.003710485,0.000233229,3.72E-05,0.003386,0.8455,7.38E-05,0.03194,0.9562
0.002208132,0.003176667,0.003170784,0.001831594,0.000205033,3.50E-05,0.003377,0.8533,0.0001479,0.04055,0.8784
0.001901188,0.003145594,0.004073833,0.001664599,0.000259486,3.59E-05,0.003615,0.8599,0.0001491,0.041,0.8888
0.002227878,0.00234817,0.0047854,0.0019636,0.000206802,3.47E-05,0.003475,0.8616,8.57E-05,0.03984,0.9487
0.001653322,0.002043828,0.00281475,0.002511274,0.000208235,4.07E-05,0.003778,0.8418,0.0001437,0.03314,0.8557
0.001421538,0.002882091,0.004529435,0.002662008,0.000229604,4.31E-05,0.003538,0.8209,0.0002205,0.03809,0.8122
0.00187052,0.003198708,0.003434807,0.001813921,0.000216189,3.69E-05,0.003581,0.8517,0.0001031,0.04035,0.9295
0.002279301,0.00263559,0.004002948,0.002609405,0.000225751,3.58E-05,0.003543,0.8553,8.56E-05,0.03368,0.945
0.001862554,0.003516781,0.002571125,0.002048756,0.000198743,3.65E-05,0.003617,0.8563,0.0002529,0.04061,0.7981
0.002317199,0.002888255,0.003319496,0.002604708,0.000197551,3.97E-05,0.003404,0.828,0.0001343,0.02759,0.8582
0.001827194,0.004174297,0.00348739,0.002582116,0.000240904,3.48E-05,0.003353,0.8509,7.43E-05,0.04074,0.979
0.002003408,0.002301477,0.004267008,0.002307044,0.000217903,3.47E-05,0.003568,0.857,8.31E-05,0.03496,0.9439
0.001706986,0.003213776,0.004336898,0.00199285,0.000209664,3.51E-05,0.00347,0.8575,0.0002535,0.05066,0.8184
0.002692126,0.003093815,0.003203795,0.002744905,0.000216211,3.47E-05,0.003353,0.8528,0.0002606,0.06587,0.8478
0.001691001,0.003570888,0.003923486,0.002015053,0.000251088,3.09E-05,0.00328,0.8718,0.0001519,0.03939,0.8775
0.001925755,0.002857062,0.003493913,0.001998368,0.000245989,3.96E-05,0.003513,0.8326,0.0001171,0.03543,0.8976
0.001603411,0.003389622,0.003320437,0.00192364,0.00023503,4.41E-05,0.003847,0.8291,0.0002267,0.05237,0.8414
0.00199215,0.003248458,0.003698153,0.002831294,0.000237354,3.41E-05,0.003445,0.8622,0.0001585,0.03834,0.8595
0.002200811,0.003028009,0.002977784,0.003359763,0.000254611,3.87E-05,0.003437,0.8387,0.0002543,0.05239,0.8217
0.001976627,0.003143571,0.002921755,0.002203949,0.000220412,3.84E-05,0.00358,0.8411,0.0002768,0.06274,0.8271
0.002133321,0.00242423,0.003690866,0.002982564,0.000181001,4.34E-05,0.003651,0.8219,0.0002364,0.05101,0.8242
0.002300009,0.004239305,0.002895323,0.003130601,0.000185646,3.96E-05,0.003621,0.8345,0.000136,0.03265,0.8707
0.001749844,0.004965423,0.003373859,0.001985292,0.000229359,3.98E-05,0.003621,0.8383,0.0002675,0.05077,0.8165
0.001787902,0.004195035,0.004972547,0.003341264,0.000224413,4.22E-05,0.003705,0.8305,0.0002011,0.06695,0.8787
0.001876033,0.002904756,0.003629815,0.002695327,0.000232536,4.03E-05,0.003488,0.8293,0.0001551,0.04204,0.8704
0.002533903,0.004281559,0.003094768,0.003200442,0.000208853,3.76E-05,0.003484,0.8457,8.09E-05,0.04054,0.9577
0.002011591,0.003968141,0.003692851,0.00317039,0.000237045,3.53E-05,0.003439,0.8513,0.0001973,0.0508,0.8599
0.00214821,0.004505202,0.004581238,0.003101156,0.000217371,3.76E-05,0.003637,0.8446,9.88E-05,0.04365,0.9424
0.002000608,0.002839133,0.004775728,0.002816549,0.000249438,3.85E-05,0.003625,0.8426,0.0002083,0.02165,0.7675
0.001951096,0.003101284,0.003470968,0.001804427,0.000245031,3.37E-05,0.003256,0.8553,8.13E-05,0.04177,0.9578
0.002575187,0.004072604,0.004132093,0.002389279,0.000245988,3.37E-05,0.003456,0.8655,0.0001869,0.02807,0.8126
0.002039396,0.002764395,0.003360629,0.001691708,0.000239681,3.82E-05,0.003565,0.8436,0.0002386,0.04641,0.8159
0.001674143,0.002827283,0.003494419,0.003559305,0.000219353,4.01E-05,0.003679,0.8367,0.0002239,0.05151,0.8502
0.001823386,0.002492905,0.003386746,0.003756768,0.000218432,3.89E-05,0.003627,0.8395,0.0001325,0.04839,0.9
0.001819195,0.002381955,0.00435738,0.002370261,0.00023313,2.92E-05,0.003308,0.8807,0.0001367,0.04251,0.8939
0.00178806,0.002214844,0.002796623,0.002631609,0.000271738,3.24E-05,0.003319,0.8658,0.0001302,0.04582,0.9156
0.002084748,0.003098621,0.00385511,0.003208118,0.00021055,4.19E-05,0.003543,0.8248,0.0001759,0.04922,0.8706
0.002128792,0.004405673,0.002816244,0.002020025,0.000230191,2.98E-05,0.003347,0.8783,0.0001906,0.02849,0.8099
0.002107806,0.002683323,0.00341411,0.004163762,0.000240967,3.73E-05,0.003436,0.8432,0.0002228,0.04794,0.8246
0.001898537,0.003412316,0.003539692,0.00281828,0.000201867,3.45E-05,0.00338,0.8592,0.0001259,0.03237,0.8742
0.002459611,0.002835295,0.003475083,0.001328967,0.0002617,3.84E-05,0.003495,0.8414,0.0001802,0.0414,0.8575
0.001738451,0.002854041,0.003591185,0.004496943,0.000227907,2.89E-05,0.003403,0.8899,0.0001924,0.04221,0.8484
0.002214451,0.003004109,0.003571597,0.002191918,0.00025056,3.96E-05,0.003558,0.8343,9.44E-05,0.0348,0.9255
0.002055429,0.003929164,0.002258758,0.002153654,0.000249809,3.82E-05,0.003612,0.8476,0.0002448,0.0473,0.8246
0.00155437,0.002140161,0.003357123,0.00269037,0.000224029,3.54E-05,0.003435,0.8534,8.95E-05,0.02694,0.9125
0.002118755,0.002536895,0.004199799,0.003046622,0.000208766,3.31E-05,0.003604,0.8729,0.0002015,0.05096,0.8528
0.002446022,0.003306349,0.002586417,0.002708027,0.000192908,3.81E-05,0.003451,0.8389,0.0001069,0.04014,0.9287
0.002354936,0.003069219,0.004416293,0.00429863,0.000203825,3.39E-05,0.003616,0.8669,0.0001655,0.03922,0.8471
0.001846747,0.00332776,0.003684989,0.001317469,0.000235807,3.77E-05,0.003541,0.848,0.0001814,0.03913,0.8394
0.001800197,0.002730565,0.003320559,0.002485518,0.000224879,3.05E-05,0.003347,0.8778,0.0002498,0.04356,0.8046
0.001596918,0.002940223,0.00376182,0.002735886,0.000226959,3.84E-05,0.003668,0.8437,0.0002307,0.04501,0.8298
0.001944965,0.003781915,0.003240657,0.002753751,0.00024937,3.29E-05,0.003475,0.8667,7.17E-05,0.04046,0.9667
0.002483332,0.003974306,0.003474836,0.003201738,0.000223508,3.88E-05,0.003753,0.8464,0.000224,0.04847,0.8144
0.001582967,0.003140212,0.003424651,0.001985113,0.000202713,3.72E-05,0.003374,0.8423,0.0001186,0.03936,0.9048
0.002376985,0.002838086,0.003858133,0.002703472,0.000269457,3.36E-05,0.003301,0.8572,0.0002451,0.03986,0.8078
0.003004704,0.005190146,0.00355012,0.003909597,0.000255744,3.64E-05,0.003587,0.8512,0.0001985,0.04607,0.8596
0.001446431,0.004189571,0.004014702,0.002813177,0.000244963,3.39E-05,0.003551,0.8652,0.0002189,0.04569,0.827
0.002031455,0.003913684,0.002583474,0.004249622,0.000252974,3.98E-05,0.003643,0.8378,0.0001588,0.02888,0.8281
0.002181111,0.002628763,0.004434446,0.002877432,0.000254333,3.84E-05,0.003552,0.8408,8.53E-05,0.04117,0.9624
0.002110881,0.004948536,0.002984644,0.002187408,0.000253621,3.54E-05,0.003384,0.8489,0.0001229,0.02749,0.8691
0.001897077,0.003299333,0.004313259,0.004156885,0.000255516,3.81E-05,0.003479,0.8426,0.0001568,0.04685,0.8813
0.002145316,0.002992083,0.003460582,0.001871019,0.000250098,3.88E-05,0.003602,0.8433,5.96E-05,0.02345,0.9634
0.001870069,0.00364004,0.004253374,0.002252295,0.000251517,3.70E-05,0.003672,0.8483,0.0002226,0.04106,0.8076
0.002310315,0.003384973,0.003944576,0.002161003,0.000212776,3.80E-05,0.003418,0.8371,0.0001679,0.05074,0.8725
0.00246085,0.004471699,0.00490395,0.001854535,0.000221538,3.58E-05,0.003411,0.8512,0.0001714,0.04847,0.8641
0.002493641,0.003520408,0.004998821,0.001944398,0.000221253,3.72E-05,0.003366,0.8408,0.000216,0.03604,0.8188
0.002047469,0.003726357,0.003866006,0.00242876,0.000243109,3.50E-05,0.003312,0.8494,0.0001549,0.03242,0.8448
0.002661086,0.003495277,0.00338576,0.002292209,0.00023582,3.35E-05,0.003423,0.8651,0.0002123,0.04955,0.8384
0.00316935,0.003252718,0.003459131,0.00253732,0.00024876,3.19E-05,0.00331,0.8706,0.0001796,0.04056,0.8628
0.001829867,0.002394362,0.003767706,0.002643592,0.000227737,2.92E-05,0.00335,0.8843,0.0001483,0.03696,0.8755
0.001746735,0.002582688,0.004383623,0.002267171,0.000243033,3.23E-05,0.003442,0.8713,0.0001985,0.03786,0.8414
0.001804744,0.003053876,0.003357241,0.002091218,0.000236282,3.56E-05,0.003576,0.8561,0.0001485,0.02657,0.8362
0.002414241,0.002399071,0.00442046,0.003047461,0.000233027,4.30E-05,0.003547,0.82,0.0003241,0.0614,0.8001
0.002218341,0.002658842,0.002947759,0.002937356,0.000217069,3.90E-05,0.003565,0.8444,0.0001544,0.03309,0.8495
0.001854223,0.004194725,0.003467164,0.001873539,0.000220728,3.71E-05,0.003517,0.8479,0.0002729,0.05836,0.8296
0.002284649,0.003656321,0.003673335,0.002807789,0.000202484,3.21E-05,0.003384,0.8698,9.26E-05,0.03069,0.9291
0.001973091,0.00378568,0.004079216,0.002375698,0.000235249,3.98E-05,0.003611,0.8367,0.0002438,0.05431,0.83
0.002025342,0.003855731,0.003136175,0.002236478,0.000238204,3.01E-05,0.003389,0.8788,0.000198,0.03645,0.8305
0.002359939,0.003122641,0.003387901,0.003231747,0.000202703,3.77E-05,0.003567,0.8438,9.91E-05,0.03401,0.919
0.001993657,0.003999816,0.003700865,0.002550103,0.000236426,3.36E-05,0.003412,0.8637,0.0001249,0.04141,0.9076
0.001676178,0.002716229,0.003286143,0.002225809,0.000230662,2.85E-05,0.003422,0.8895,0.0002212,0.04346,0.8284
0.00169745,0.00256146,0.003263314,0.002764665,0.000229895,3.60E-05,0.003413,0.8517,0.0001582,0.04328,0.8603
0.00258219,0.00443457,0.00392849,0.002124991,0.000221676,4.14E-05,0.003667,0.8287,0.0001463,0.04079,0.8769
0.00199209,0.002841693,0.003693761,0.001775655,0.000263571,3.69E-05,0.003736,0.8555,8.59E-05,0.03274,0.9311
0.001986234,0.002805269,0.005239926,0.003027688,0.000173839,3.81E-05,0.003399,0.8407,0.0002035,0.04196,0.835
0.002071861,0.004348571,0.005098242,0.002869865,0.000233884,3.94E-05,0.003509,0.8347,0.0002717,0.05707,0.8187
0.002707063,0.003213712,0.004199087,0.002670134,0.000222209,4.22E-05,0.003693,0.829,0.0001607,0.03914,0.8506
0.001258727,0.003532788,0.0036926,0.004231704,0.000234073,3.75E-05,0.003704,0.849,0.0002241,0.04682,0.8292
0.002065783,0.003479162,0.003263293,0.001820432,0.000245124,3.42E-05,0.003597,0.8611,0.0001407,0.03101,0.86
0.001709849,0.003002676,0.004276545,0.001890476,0.000244494,3.75E-05,0.003507,0.8453,0.000264,0.05007,0.8173
0.001899357,0.004238693,0.004581327,0.002610293,0.000240067,3.56E-05,0.003424,0.8526,0.0002247,0.03944,0.8144
0.001744068,0.004755523,0.004515685,0.002342702,0.000207362,2.58E-05,0.003232,0.9006,0.000186,0.03054,0.8182
0.001945304,0.003200806,0.004168348,0.001862074,0.00024133,4.07E-05,0.003621,0.8346,9.64E-05,0.03241,0.9179
0.002991015,0.005031067,0.003891434,0.001172885,0.000209008,4.23E-05,0.003498,0.8223,0.0002287,0.04133,0.828
0.002349398,0.002382037,0.003460024,0.002084276,0.000252631,3.93E-05,0.003506,0.8336,0.0001146,0.03973,0.9179
0.001895252,0.003449795,0.003055962,0.00286565,0.000206019,3.56E-05,0.003372,0.8489,0.0001196,0.03508,0.8843
0.002234316,0.002732162,0.003873528,0.001666872,0.000231107,3.66E-05,0.003687,0.8568,0.0001116,0.03886,0.9048
0.002835002,0.003052909,0.002668441,0.001853441,0.0002171,3.09E-05,0.003463,0.8767,0.0002176,0.05455,0.8526
0.001943258,0.003163612,0.003885495,0.002006647,0.00022513,3.29E-05,0.003344,0.8651,0.0001316,0.03604,0.8822
0.002341989,0.003184471,0.004672886,0.002654584,0.000282237,3.95E-05,0.003632,0.8396,0.000335,0.04735,0.7752
0.002012595,0.002553754,0.005244937,0.001843026,0.000200092,2.98E-05,0.003398,0.8862,0.0001585,0.03423,0.8527
0.001910771,0.004278632,0.003614491,0.00215576,0.000231034,3.11E-05,0.0034,0.8746,0.0001862,0.03701,0.8402
0.002214314,0.003081257,0.003635587,0.002203978,0.000228319,3.45E-05,0.003463,0.8578,0.0001051,0.0358,0.9258
